station,year,month,day,time,is_row_bad,Level,Battery
19185,2012,12,8,700,0,10.6,12.6
19185,2012,12,8,800,0,10.61,12.6
19185,2012,12,8,900,0,10.61,12.6
19185,2012,12,8,1000,0,10.61,12.6
19185,2012,12,8,1100,0,10.7,12.6
19185,2012,12,8,1200,0,10.64,12.6
19185,2012,12,8,1300,0,10.62,12.6
19185,2012,12,8,1400,0,10.66,12.6
19185,2012,12,8,1500,0,10.65,12.6
19185,2012,12,8,1600,0,10.63,12.6
19185,2012,12,8,1700,0,10.62,12.6
19185,2012,12,8,1800,0,10.62,12.6
19185,2012,12,8,1900,0,10.61,12.6
19185,2012,12,8,2000,0,10.61,12.6
19185,2012,12,8,2100,0,10.61,12.6
19185,2012,12,8,2200,0,10.6,12.6
19185,2012,12,8,2300,0,10.6,12.6
19185,2012,12,8,2400,0,10.6,12.6
19185,2012,12,9,100,0,10.6,12.6
19185,2012,12,9,200,0,10.6,12.6
19185,2012,12,9,300,0,10.6,12.6
19185,2012,12,9,400,0,10.6,12.6
19185,2012,12,9,500,0,10.6,12.6
19185,2012,12,9,600,0,10.6,12.6
19185,2012,12,9,700,0,10.6,12.6
19185,2012,12,9,800,0,10.6,12.6
19185,2012,12,9,900,0,10.6,12.6
19185,2012,12,9,1000,0,10.6,12.6
19185,2012,12,9,1100,0,10.59,12.6
19185,2012,12,9,1200,0,10.58,12.6
19185,2012,12,9,1300,0,10.57,12.6
19185,2012,12,9,1400,0,10.56,12.6
19185,2012,12,9,1500,0,10.55,12.6
19185,2012,12,9,1600,0,10.54,12.6
19185,2012,12,9,1700,0,10.54,12.6
19185,2012,12,9,1800,0,10.53,12.6
19185,2012,12,9,1900,0,10.53,12.6
19185,2012,12,9,2000,0,10.53,12.6
19185,2012,12,9,2100,0,10.52,12.6
19185,2012,12,9,2200,0,10.52,12.6
19185,2012,12,9,2300,0,10.52,12.6
19185,2012,12,9,2400,0,10.52,12.6
19185,2012,12,10,100,0,10.52,12.6
19185,2012,12,10,200,0,10.52,12.6
19185,2012,12,10,300,0,10.52,12.6
19185,2012,12,10,400,0,10.52,12.6
19185,2012,12,10,500,0,10.52,12.6
19185,2012,12,10,600,0,10.51,12.6
19185,2012,12,10,700,0,10.51,12.6
19185,2012,12,10,800,0,10.51,12.6
19185,2012,12,10,900,0,10.5,12.6
19185,2012,12,10,1000,0,10.5,12.6
19185,2012,12,10,1100,0,10.5,12.6
19185,2012,12,10,1200,0,10.5,12.6
19185,2012,12,10,1300,0,10.49,12.6
19185,2012,12,10,1400,0,10.49,12.6
19185,2012,12,10,1500,0,10.49,12.5
19185,2012,12,10,1600,0,10.48,12.6
19185,2012,12,10,1700,0,10.48,12.6
19185,2012,12,10,1800,0,10.48,12.6
19185,2012,12,10,1900,0,10.48,12.6
19185,2012,12,10,2000,0,10.48,12.6
19185,2012,12,10,2100,0,10.48,12.6
19185,2012,12,10,2200,0,10.49,12.6
19185,2012,12,10,2300,0,10.49,12.6
19185,2012,12,10,2400,0,10.49,12.6
19185,2012,12,11,100,0,10.5,12.5
19185,2012,12,11,200,0,10.55,12.6
19185,2012,12,11,300,0,10.56,12.6
19185,2012,12,11,400,0,10.84,12.6
19185,2012,12,11,500,0,10.69,12.6
19185,2012,12,11,600,0,10.68,12.6
19185,2012,12,11,700,0,10.78,12.5
19185,2012,12,11,800,0,10.69,12.6
19185,2012,12,11,900,0,10.73,12.6
19185,2012,12,11,1000,0,10.76,12.5
19185,2012,12,11,1100,0,10.76,12.5
19185,2012,12,11,1200,0,10.76,12.5
19185,2012,12,11,1300,0,10.76,12.5
19185,2012,12,11,1400,0,10.76,12.5
19185,2012,12,11,1500,0,10.84,12.5
19185,2012,12,11,1600,0,10.85,12.5
19185,2012,12,11,1700,0,10.83,12.5
19185,2012,12,11,1800,0,10.78,12.6
19185,2012,12,11,1900,0,10.75,12.5
19185,2012,12,11,2000,0,10.72,12.5
19185,2012,12,11,2100,0,10.69,12.5
19185,2012,12,11,2200,0,10.67,12.5
19185,2012,12,11,2300,0,10.66,12.5
19185,2012,12,11,2400,0,10.65,12.5
19185,2012,12,12,100,0,10.65,12.5
19185,2012,12,12,200,0,10.64,12.5
19185,2012,12,12,300,0,10.63,12.5
19185,2012,12,12,400,0,10.62,12.5
19185,2012,12,12,500,0,10.61,12.5
19185,2012,12,12,600,0,10.6,12.5
19185,2012,12,12,700,0,10.59,12.5
19185,2012,12,12,800,0,10.59,12.5
19185,2012,12,12,900,0,10.59,12.5
19185,2012,12,12,1000,0,10.59,12.5
19185,2012,12,12,1100,0,10.59,12.5
19185,2012,12,12,1200,0,10.59,12.5
19185,2012,12,12,1300,0,10.58,12.5
19185,2012,12,12,1400,0,10.58,12.5
19185,2012,12,12,1500,0,10.57,12.5
19185,2012,12,12,1600,0,10.57,12.5
19185,2012,12,12,1700,0,10.56,12.5
19185,2012,12,12,1800,0,10.56,12.5
19185,2012,12,12,1900,0,10.56,12.5
19185,2012,12,12,2000,0,10.55,12.5
19185,2012,12,12,2100,0,10.55,12.5
19185,2012,12,12,2200,0,10.54,12.5
19185,2012,12,12,2300,0,10.54,12.5
19185,2012,12,12,2400,0,10.54,12.5
19185,2012,12,13,100,0,10.53,12.5
19185,2012,12,13,200,0,10.53,12.5
19185,2012,12,13,300,0,10.53,12.5
19185,2012,12,13,400,0,10.53,12.5
19185,2012,12,13,500,0,10.53,12.5
19185,2012,12,13,600,0,10.53,12.5
19185,2012,12,13,700,0,10.53,12.5
19185,2012,12,13,800,0,10.53,12.5
19185,2012,12,13,900,0,10.53,12.5
19185,2012,12,13,1000,0,10.57,12.5
19185,2012,12,13,1100,0,10.56,12.5
19185,2012,12,13,1200,0,10.58,12.5
19185,2012,12,13,1300,0,10.55,12.5
19185,2012,12,13,1400,0,10.53,12.5
19185,2012,12,13,1500,0,10.53,12.5
19185,2012,12,13,1600,0,10.52,12.5
19185,2012,12,13,1700,0,10.52,12.5
19185,2012,12,13,1800,0,10.52,12.5
19185,2012,12,13,1900,0,10.52,12.5
19185,2012,12,13,2000,0,10.52,12.5
19185,2012,12,13,2100,0,10.54,12.5
19185,2012,12,13,2200,0,10.57,12.5
19185,2012,12,13,2300,0,10.58,12.5
19185,2012,12,13,2400,0,10.58,12.5
19185,2012,12,14,100,0,10.59,12.5
19185,2012,12,14,200,0,10.6,12.5
19185,2012,12,14,300,0,10.61,12.5
19185,2012,12,14,400,0,10.61,12.5
19185,2012,12,14,500,0,10.6,12.5
19185,2012,12,14,600,0,10.6,12.5
19185,2012,12,14,700,0,10.6,12.5
19185,2012,12,14,800,0,10.6,12.5
19185,2012,12,14,900,0,10.6,12.5
19185,2012,12,14,1000,0,10.6,12.5
19185,2012,12,14,1100,0,10.6,12.5
19185,2012,12,14,1200,0,10.6,12.5
19185,2012,12,14,1300,0,10.58,12.5
19185,2012,12,14,1400,0,10.57,12.5
19185,2012,12,14,1500,0,10.56,12.5
19185,2012,12,14,1600,0,10.55,12.5
19185,2012,12,14,1700,0,10.54,12.5
19185,2012,12,14,1800,0,10.54,12.5
19185,2012,12,14,1900,0,10.53,12.5
19185,2012,12,14,2000,0,10.53,12.5
19185,2012,12,14,2100,0,10.52,12.5
19185,2012,12,14,2200,0,10.52,12.5
19185,2012,12,14,2300,0,10.56,12.5
19185,2012,12,14,2400,0,10.58,12.5
19185,2012,12,15,100,0,10.59,12.5
19185,2012,12,15,200,0,10.59,12.5
19185,2012,12,15,300,0,10.6,12.5
19185,2012,12,15,400,0,10.6,12.5
19185,2012,12,15,500,0,10.61,12.5
19185,2012,12,15,600,0,10.61,12.5
19185,2012,12,15,700,0,10.61,12.5
19185,2012,12,15,800,0,10.61,12.5
19185,2012,12,15,900,0,10.61,12.5
19185,2012,12,15,1000,0,10.62,12.5
19185,2012,12,15,1100,0,10.61,12.5
19185,2012,12,15,1200,0,10.61,12.5
19185,2012,12,15,1300,0,10.61,12.5
19185,2012,12,15,1400,0,10.61,12.5
19185,2012,12,15,1500,0,10.61,12.5
19185,2012,12,15,1600,0,10.61,12.5
19185,2012,12,15,1700,0,10.61,12.5
19185,2012,12,15,1800,0,10.61,12.5
19185,2012,12,15,1900,0,10.61,12.5
19185,2012,12,15,2000,0,10.61,12.5
19185,2012,12,15,2100,0,10.61,12.5
19185,2012,12,15,2200,0,10.61,12.5
19185,2012,12,15,2300,0,10.61,12.5
19185,2012,12,15,2400,0,10.6,12.5
19185,2012,12,16,100,0,10.6,12.4
19185,2012,12,16,200,0,10.6,12.5
19185,2012,12,16,300,0,10.6,12.5
19185,2012,12,16,400,0,10.6,12.5
19185,2012,12,16,500,0,10.6,12.5
19185,2012,12,16,600,0,10.6,12.5
19185,2012,12,16,700,0,10.6,12.5
19185,2012,12,16,800,0,10.6,12.5
19185,2012,12,16,900,0,10.6,12.5
19185,2012,12,16,1000,0,10.6,12.5
19185,2012,12,16,1100,0,10.59,12.5
19185,2012,12,16,1200,0,10.58,12.5
19185,2012,12,16,1300,0,10.57,12.5
19185,2012,12,16,1400,0,10.56,12.4
19185,2012,12,16,1500,0,10.55,12.5
19185,2012,12,16,1600,0,10.54,12.5
19185,2012,12,16,1700,0,10.54,12.5
19185,2012,12,16,1800,0,10.53,12.5
19185,2012,12,16,1900,0,10.53,12.5
19185,2012,12,16,2000,0,10.53,12.5
19185,2012,12,16,2100,0,10.53,12.5
19185,2012,12,16,2200,0,10.53,12.5
19185,2012,12,16,2300,0,10.53,12.5
19185,2012,12,16,2400,0,10.52,12.5
19185,2012,12,17,100,0,10.52,12.4
19185,2012,12,17,200,0,10.52,12.5
19185,2012,12,17,300,0,10.52,12.4
19185,2012,12,17,400,0,10.52,12.4
19185,2012,12,17,500,0,10.51,12.4
19185,2012,12,17,600,0,10.51,12.4
19185,2012,12,17,700,0,10.51,12.4
19185,2012,12,17,800,0,10.5,12.4
19185,2012,12,17,900,0,10.5,12.4
19185,2012,12,17,1000,0,10.5,12.4
19185,2012,12,17,1100,0,10.5,12.4
19185,2012,12,17,1200,0,10.5,12.4
19185,2012,12,17,1300,0,10.49,12.4
19185,2012,12,17,1400,0,10.49,12.4
19185,2012,12,17,1500,0,10.49,12.4
19185,2012,12,17,1600,0,10.49,12.4
19185,2012,12,17,1700,0,10.48,12.4
19185,2012,12,17,1800,0,10.48,12.4
19185,2012,12,17,1900,0,10.48,12.4
19185,2012,12,17,2000,0,10.49,12.4
19185,2012,12,17,2100,0,10.5,12.5
19185,2012,12,17,2200,0,10.5,12.4
19185,2012,12,17,2300,0,10.5,12.4
19185,2012,12,17,2400,0,10.49,12.4
19185,2012,12,18,100,0,10.49,12.4
19185,2012,12,18,200,0,10.49,12.4
19185,2012,12,18,300,0,10.49,12.4
19185,2012,12,18,400,0,10.49,12.4
19185,2012,12,18,500,0,10.49,12.4
19185,2012,12,18,600,0,10.48,12.4
19185,2012,12,18,700,0,10.48,12.4
19185,2012,12,18,800,0,10.48,12.4
19185,2012,12,18,900,0,10.48,12.4
19185,2012,12,18,1000,0,10.48,12.4
19185,2012,12,18,1100,0,10.48,12.4
19185,2012,12,18,1200,0,10.48,12.4
19185,2012,12,18,1300,0,10.48,12.4
19185,2012,12,18,1400,0,10.48,12.4
19185,2012,12,18,1500,0,10.48,12.4
19185,2012,12,18,1600,0,10.47,12.4
19185,2012,12,18,1700,0,10.47,12.4
19185,2012,12,18,1800,0,10.47,12.4
19185,2012,12,18,1900,0,10.47,12.4
19185,2012,12,18,2000,0,10.48,12.4
19185,2012,12,18,2100,0,10.48,12.4
19185,2012,12,18,2200,0,10.48,12.4
19185,2012,12,18,2300,0,10.48,12.4
19185,2012,12,18,2400,0,10.48,12.4
19185,2012,12,19,100,0,10.48,12.4
19185,2012,12,19,200,0,10.48,12.4
19185,2012,12,19,300,0,10.48,12.4
19185,2012,12,19,400,0,10.48,12.4
19185,2012,12,19,500,0,10.48,12.4
19185,2012,12,19,600,0,10.48,12.4
19185,2012,12,19,700,0,10.47,12.4
19185,2012,12,19,800,0,10.47,12.4
19185,2012,12,19,900,0,10.47,12.4
19185,2012,12,19,1000,0,10.47,12.4
19185,2012,12,19,1100,0,10.47,12.4
19185,2012,12,19,1200,0,10.46,12.4
19185,2012,12,19,1300,0,10.46,12.4
19185,2012,12,19,1400,0,10.46,12.4
19185,2012,12,19,1500,0,10.46,12.4
19185,2012,12,19,1600,0,10.46,12.4
19185,2012,12,19,1700,0,10.46,12.4
19185,2012,12,19,1800,0,10.46,12.4
19185,2012,12,19,1900,0,10.46,12.4
19185,2012,12,19,2000,0,10.46,12.4
19185,2012,12,19,2100,0,10.45,12.4
19185,2012,12,19,2200,0,10.45,12.4
19185,2012,12,19,2300,0,10.45,12.4
19185,2012,12,19,2400,0,10.45,12.4
19185,2012,12,20,100,0,10.45,12.3
19185,2012,12,20,200,0,10.45,12.4
19185,2012,12,20,300,0,10.44,12.4
19185,2012,12,20,400,0,10.44,12.4
19185,2012,12,20,500,0,10.44,12.4
19185,2012,12,20,600,0,10.44,12.4
19185,2012,12,20,700,0,10.44,12.4
19185,2012,12,20,800,0,10.45,12.4
19185,2012,12,20,900,0,10.64,12.4
19185,2012,12,20,1000,0,10.55,12.4
19185,2012,12,20,1100,0,10.52,12.4
19185,2012,12,20,1200,0,10.5,12.4
19185,2012,12,20,1300,0,10.48,12.4
19185,2012,12,20,1400,0,10.48,12.4
19185,2012,12,20,1500,0,10.47,12.4
19185,2012,12,20,1600,0,10.47,12.4
19185,2012,12,20,1700,0,10.47,12.4
19185,2012,12,20,1800,0,10.46,12.4
19185,2012,12,20,1900,0,10.46,12.4
19185,2012,12,20,2000,0,10.46,12.4
19185,2012,12,20,2100,0,10.46,12.4
19185,2012,12,20,2200,0,10.45,12.4
19185,2012,12,20,2300,0,10.45,12.4
19185,2012,12,20,2400,0,10.56,12.4
19185,2012,12,21,100,0,10.57,12.4
19185,2012,12,21,200,0,10.64,12.4
19185,2012,12,21,300,0,10.61,12.4
19185,2012,12,21,400,0,10.61,12.4
19185,2012,12,21,500,0,10.62,12.4
19185,2012,12,21,600,0,10.68,12.4
19185,2012,12,21,700,0,10.87,12.4
19185,2012,12,21,800,0,10.79,12.4
19185,2012,12,21,900,0,10.8,12.4
19185,2012,12,21,1000,0,10.89,12.4
19185,2012,12,21,1100,0,11.13,12.4
19185,2012,12,21,1200,0,11.49,12.4
19185,2012,12,21,1300,0,11.87,12.4
19185,2012,12,21,1400,0,11.94,12.4
19185,2012,12,21,1500,0,11.95,12.4
19185,2012,12,21,1600,0,11.86,12.4
19185,2012,12,21,1700,0,11.71,12.4
19185,2012,12,21,1800,0,11.55,12.4
19185,2012,12,21,1900,0,11.39,12.3
19185,2012,12,21,2000,0,11.24,12.4
19185,2012,12,21,2100,0,11.13,12.4
19185,2012,12,21,2200,0,11.12,12.4
19185,2012,12,21,2300,0,11.64,12.4
19185,2012,12,21,2400,0,12.01,12.4
19185,2012,12,22,100,0,12.18,12.3
19185,2012,12,22,200,0,12.29,12.3
19185,2012,12,22,300,0,12.43,12.3
19185,2012,12,22,400,0,12.33,12.3
19185,2012,12,22,500,0,12.22,12.3
19185,2012,12,22,600,0,12.21,12.3
19185,2012,12,22,700,0,12.21,12.3
19185,2012,12,22,800,0,12.09,12.3
19185,2012,12,22,900,0,11.93,12.3
19185,2012,12,22,1000,0,11.78,12.3
19185,2012,12,22,1100,0,11.63,12.3
19185,2012,12,22,1200,0,11.48,12.3
19185,2012,12,22,1300,0,11.35,12.3
19185,2012,12,22,1400,0,11.23,12.3
19185,2012,12,22,1500,0,11.13,12.3
19185,2012,12,22,1600,0,11.04,12.3
19185,2012,12,22,1700,0,10.97,12.3
19185,2012,12,22,1800,0,10.92,12.3
19185,2012,12,22,1900,0,10.87,12.3
19185,2012,12,22,2000,0,10.84,12.3
19185,2012,12,22,2100,0,10.8,12.3
19185,2012,12,22,2200,0,10.77,12.3
19185,2012,12,22,2300,0,10.74,12.3
19185,2012,12,22,2400,0,10.72,12.3
19185,2012,12,23,100,0,10.7,12.3
19185,2012,12,23,200,0,10.69,12.3
19185,2012,12,23,300,0,10.67,12.3
19185,2012,12,23,400,0,10.66,12.3
19185,2012,12,23,500,0,10.65,12.3
19185,2012,12,23,600,0,10.64,12.3
19185,2012,12,23,700,0,10.63,12.3
19185,2012,12,23,800,0,10.63,12.3
19185,2012,12,23,900,0,10.62,12.3
19185,2012,12,23,1000,0,10.61,12.3
19185,2012,12,23,1100,0,10.6,12.3
19185,2012,12,23,1200,0,10.6,12.3
19185,2012,12,23,1300,0,10.59,12.3
19185,2012,12,23,1400,0,10.58,12.3
19185,2012,12,23,1500,0,10.58,12.3
19185,2012,12,23,1600,0,10.57,12.3
19185,2012,12,23,1700,0,10.57,12.3
19185,2012,12,23,1800,0,10.56,12.3
19185,2012,12,23,1900,0,10.56,12.3
19185,2012,12,23,2000,0,10.55,12.3
19185,2012,12,23,2100,0,10.55,12.3
19185,2012,12,23,2200,0,10.55,12.3
19185,2012,12,23,2300,0,10.54,12.3
19185,2012,12,23,2400,0,10.54,12.3
19185,2012,12,24,100,0,10.54,12.3
19185,2012,12,24,200,0,10.54,12.3
19185,2012,12,24,300,0,10.54,12.3
19185,2012,12,24,400,0,10.54,12.3
19185,2012,12,24,500,0,10.54,12.3
19185,2012,12,24,600,0,10.54,12.3
19185,2012,12,24,700,0,10.54,12.3
19185,2012,12,24,800,0,10.54,12.3
19185,2012,12,24,900,0,10.54,12.3
19185,2012,12,24,1000,0,10.53,12.3
19185,2012,12,24,1100,0,10.53,12.3
19185,2012,12,24,1200,0,10.53,12.3
19185,2012,12,24,1300,0,10.53,12.3
19185,2012,12,24,1400,0,10.53,12.3
19185,2012,12,24,1500,0,10.52,12.3
19185,2012,12,24,1600,0,10.52,12.3
19185,2012,12,24,1700,0,10.52,12.3
19185,2012,12,24,1800,0,10.52,12.3
19185,2012,12,24,1900,0,10.52,12.3
19185,2012,12,24,2000,0,10.51,12.3
19185,2012,12,24,2100,0,10.51,12.3
19185,2012,12,24,2200,0,10.51,12.3
19185,2012,12,24,2300,0,10.51,12.3
19185,2012,12,24,2400,0,10.51,12.3
19185,2012,12,25,100,0,10.51,12.3
19185,2012,12,25,200,0,10.5,12.3
19185,2012,12,25,300,0,10.5,12.3
19185,2012,12,25,400,0,10.5,12.3
19185,2012,12,25,500,0,10.5,12.3
19185,2012,12,25,600,0,10.5,12.3
19185,2012,12,25,700,0,10.5,12.3
19185,2012,12,25,800,0,10.5,12.3
19185,2012,12,25,900,0,10.5,12.3
19185,2012,12,25,1000,0,10.51,12.3
19185,2012,12,25,1100,0,10.6,12.3
19185,2012,12,25,1200,0,10.58,12.3
19185,2012,12,25,1300,0,10.57,12.3
19185,2012,12,25,1400,0,10.57,12.3
19185,2012,12,25,1500,0,10.56,12.3
19185,2012,12,25,1600,0,10.56,12.3
19185,2012,12,25,1700,0,10.56,12.3
19185,2012,12,25,1800,0,10.55,12.3
19185,2012,12,25,1900,0,10.55,12.3
19185,2012,12,25,2000,0,10.54,12.3
19185,2012,12,25,2100,0,10.54,12.3
19185,2012,12,25,2200,0,10.54,12.3
19185,2012,12,25,2300,0,10.53,12.3
19185,2012,12,25,2400,0,10.53,12.3
19185,2012,12,26,100,0,10.52,12.3
19185,2012,12,26,200,0,10.52,12.3
19185,2012,12,26,300,0,10.52,12.3
19185,2012,12,26,400,0,10.52,12.3
19185,2012,12,26,500,0,10.51,12.3
19185,2012,12,26,600,0,10.51,12.3
19185,2012,12,26,700,0,10.51,12.3
19185,2012,12,26,800,0,10.5,12.3
19185,2012,12,26,900,0,10.5,12.3
19185,2012,12,26,1000,0,10.5,12.3
19185,2012,12,26,1100,0,10.5,12.3
19185,2012,12,26,1200,0,10.5,12.3
19185,2012,12,26,1300,0,10.5,12.3
19185,2012,12,26,1400,0,10.49,12.3
19185,2012,12,26,1500,0,10.49,12.2
19185,2012,12,26,1600,0,10.49,12.3
19185,2012,12,26,1700,0,10.49,12.3
19185,2012,12,26,1800,0,10.49,12.3
19185,2012,12,26,1900,0,10.48,12.3
19185,2012,12,26,2000,0,10.48,12.3
19185,2012,12,26,2100,0,10.48,12.3
19185,2012,12,26,2200,0,10.48,12.3
19185,2012,12,26,2300,0,10.48,12.3
19185,2012,12,26,2400,0,10.48,12.3
19185,2012,12,27,100,0,10.48,12.2
19185,2012,12,27,200,0,10.48,12.3
19185,2012,12,27,300,0,10.48,12.2
19185,2012,12,27,400,0,10.48,12.3
19185,2012,12,27,500,0,10.47,12.3
19185,2012,12,27,600,0,10.47,12.3
19185,2012,12,27,700,0,10.47,12.3
19185,2012,12,27,800,0,10.47,12.3
19185,2012,12,27,900,0,10.47,12.3
19185,2012,12,27,1000,0,10.47,12.2
19185,2012,12,27,1100,0,10.47,12.2
19185,2012,12,27,1200,0,10.46,12.2
19185,2012,12,27,1300,0,10.47,12.3
19185,2012,12,27,1400,0,10.46,12.2
19185,2012,12,27,1500,0,10.46,12.2
19185,2012,12,27,1600,0,10.46,12.3
19185,2012,12,27,1700,0,10.46,12.3
19185,2012,12,27,1800,0,10.46,12.3
19185,2012,12,27,1900,0,10.47,12.3
19185,2012,12,27,2000,0,10.47,12.3
19185,2012,12,27,2100,0,10.47,12.3
19185,2012,12,27,2200,0,10.47,12.3
19185,2012,12,27,2300,0,10.46,12.3
19185,2012,12,27,2400,0,10.46,12.2
19185,2012,12,28,100,0,10.49,12.2
19185,2012,12,28,200,0,10.56,12.2
19185,2012,12,28,300,0,10.56,12.2
19185,2012,12,28,400,0,10.56,12.2
19185,2012,12,28,500,0,10.57,12.2
19185,2012,12,28,600,0,10.57,12.2
19185,2012,12,28,700,0,10.58,12.2
19185,2012,12,28,800,0,10.58,12.2
19185,2012,12,28,900,0,10.59,12.2
19185,2012,12,28,1000,0,10.59,12.2
19185,2012,12,28,1100,0,10.58,12.2
19185,2012,12,28,1200,0,10.57,12.2
19185,2012,12,28,1300,0,10.56,12.2
19185,2012,12,28,1400,0,10.55,12.2
19185,2012,12,28,1500,0,10.54,12.2
19185,2012,12,28,1600,0,10.54,12.2
19185,2012,12,28,1700,0,10.53,12.2
19185,2012,12,28,1800,0,10.53,12.2
19185,2012,12,28,1900,0,10.52,12.2
19185,2012,12,28,2000,0,10.52,12.2
19185,2012,12,28,2100,0,10.51,12.2
19185,2012,12,28,2200,0,10.51,12.2
19185,2012,12,28,2300,0,10.56,12.2
19185,2012,12,28,2400,0,10.58,12.2
19185,2012,12,29,100,0,10.58,12.2
19185,2012,12,29,200,0,10.59,12.2
19185,2012,12,29,300,0,10.6,12.2
19185,2012,12,29,400,0,10.6,12.2
19185,2012,12,29,500,0,10.6,12.2
19185,2012,12,29,600,0,10.61,12.2
19185,2012,12,29,700,0,10.61,12.2
19185,2012,12,29,800,0,10.61,12.2
19185,2012,12,29,900,0,10.61,12.2
19185,2012,12,29,1000,0,10.61,12.2
19185,2012,12,29,1100,0,10.61,12.2
19185,2012,12,29,1200,0,10.6,12.2
19185,2012,12,29,1300,0,10.59,12.2
19185,2012,12,29,1400,0,10.58,12.2
19185,2012,12,29,1500,0,10.57,12.2
19185,2012,12,29,1600,0,10.56,12.2
19185,2012,12,29,1700,0,10.55,12.2
19185,2012,12,29,1800,0,10.54,12.2
19185,2012,12,29,1900,0,10.53,12.2
19185,2012,12,29,2000,0,10.53,12.2
19185,2012,12,29,2100,0,10.52,12.2
19185,2012,12,29,2200,0,10.52,12.2
19185,2012,12,29,2300,0,10.57,12.2
19185,2012,12,29,2400,0,10.58,12.2
19185,2012,12,30,100,0,10.59,12.2
19185,2012,12,30,200,0,10.59,12.2
19185,2012,12,30,300,0,10.6,12.2
19185,2012,12,30,400,0,10.6,12.2
19185,2012,12,30,500,0,10.61,12.2
19185,2012,12,30,600,0,10.61,12.2
19185,2012,12,30,700,0,10.61,12.2
19185,2012,12,30,800,0,10.61,12.2
19185,2012,12,30,900,0,10.61,12.2
19185,2012,12,30,1000,0,10.6,12.2
19185,2012,12,30,1100,0,10.59,12.2
19185,2012,12,30,1200,0,10.58,12.2
19185,2012,12,30,1300,0,10.57,12.2
19185,2012,12,30,1400,0,10.56,12.2
19185,2012,12,30,1500,0,10.55,12.2
19185,2012,12,30,1600,0,10.54,12.2
19185,2012,12,30,1700,0,10.53,12.2
19185,2012,12,30,1800,0,10.53,12.2
19185,2012,12,30,1900,0,10.52,12.2
19185,2012,12,30,2000,0,10.52,12.2
19185,2012,12,30,2100,0,10.52,12.2
19185,2012,12,30,2200,0,10.51,12.2
19185,2012,12,30,2300,0,10.51,12.2
19185,2012,12,30,2400,0,10.5,12.2
19185,2012,12,31,100,0,10.5,12.2
19185,2012,12,31,200,0,10.5,12.2
19185,2012,12,31,300,0,10.5,12.2
19185,2012,12,31,400,0,10.49,12.2
19185,2012,12,31,500,0,10.49,12.2
19185,2012,12,31,600,0,10.49,12.2
19185,2012,12,31,700,0,10.49,12.2
